image_path,gt_class,pred_class,gt_caption,pred_caption,bleu4
american_black_bear/364.jpg,american_black_bear,american_black_bear,the american black bear displays thick coarse hair and a powerful frame.,an american black bear with layered dark fur and a broad torso,0.10600313379512592
american_black_bear/365.jpg,american_black_bear,american_black_bear,an american black bear featuring matte black fur and heavy musculature.,an american black bear with layered dark fur and a broad torso,0.2521193618434983
american_black_bear/370.jpg,american_black_bear,american_black_bear,the american black bear shows deep black fur and a compact heavy build.,an american black bear with layered dark fur and a broad torso,0.1304412621405445
american_black_bear/375.jpg,american_black_bear,american_black_bear,an american black bear with layered dark fur and a broad torso.,an american black bear with layered dark fur and a broad torso,0.9036020036098448
american_black_bear/377.jpg,american_black_bear,american_black_bear,the american black bear shows deep dark fur and a compact heavy build.,an american black bear with layered dark fur and a broad torso,0.2820992995327679
american_black_bear/378.jpg,american_black_bear,american_black_bear,an american black bear with layered dark fur and a broad torso.,an american black bear with layered dark fur and a broad torso,0.9036020036098448
american_black_bear/383.jpg,american_black_bear,american_black_bear,an american black bear featuring matte black fur and heavy musculature.,an american black bear with layered dark fur and a broad torso,0.2521193618434983
american_black_bear/386.jpg,american_black_bear,american_black_bear,the american black bear displays thick coarse hair and a powerful frame.,an american black bear with layered dark fur and a broad torso,0.10600313379512592
american_black_bear/442.jpg,american_black_bear,american_black_bear,the american black bear exhibits plush fur density and solid proportions.,the american black bear shows deep black fur and a compact heavy build,0.21401603033752975
american_black_bear/443.jpg,american_black_bear,american_black_bear,an american black bear characterized by voluminous black coat and mass.,an american black bear with layered dark fur and a broad torso,0.22416933501922293
american_chameleon/009.jpg,american_chameleon,african_chameleon,an american chameleon with pebbled skin texture and protruding eyes.,an african chameleon with granular skin texture and independently bulging turreted eyes,0.11094660471566163
american_chameleon/013.jpg,american_chameleon,african_crocodile,an african chameleon characterized by scaly armor - like skin and protruding ocular domes.,a professional clear photo of african crocodile,0.012151662434083676
american_chameleon/014.jpg,american_chameleon,american_chameleon,a professional clear photo of american chameleon.,the american chameleon shows complex epidermal texture and reptilian structure,0.021105340631872645
american_chameleon/015.jpg,american_chameleon,american_chameleon,the american chameleon exhibits segmented scales and an elongated form.,an american chameleon with irregular skin geometry and protruding toes,0.05307712171072445
american_chameleon/025.jpg,american_chameleon,alligator_lizard,an agama with sharply defined scales and a strong angular head.,an alligator lizard with rugged skin texture and pronounced segmentation,0.025132936350227657
american_chameleon/038.jpg,american_chameleon,american_chameleon,an american chameleon with irregular skin geometry and a compact scale body.,an american chameleon with irregular skin geometry and grasping toes,0.6221008431290531
american_chameleon/047.jpg,american_chameleon,alligator_lizard,an american chameleon with irregular skin geometry and protruding toes.,the alligator lizard shows dense scale coverage and a solid lizard form,0.017033186037639283
american_chameleon/070.jpg,american_chameleon,american_chameleon,the alligator lizard displays rough overlapping scales and a rigid form.,an american chameleon with irregular skin geometry and protruding toes,0.01909690192411307
american_chameleon/100.jpg,american_chameleon,american_chameleon,an american chameleon with granular skin and protruding eyes.,the american chameleon shows complex epidermal texture and reptilian structure,0.04939382737115371
american_chameleon/118.jpg,american_chameleon,american_chameleon,the agama shows coarse scale patterns and a stout reptilian profile.,an american chameleon with irregular skin geometry and protruding toes,0.01909690192411307
american_chameleon/119.jpg,american_chameleon,american_chameleon,an american chameleon with irregular skin geometry and nodaric scales.,an american chameleon with irregular skin geometry and grasping toes,0.7598356856515925
american_chameleon/135.jpg,american_chameleon,american_chameleon,the american chameleon shows complex epidermal texture and reptilian structure.,an american chameleon with irregular skin geometry and grasping toes,0.04939382737115371
american_chameleon/139.jpg,american_chameleon,alligator_lizard,the american chameleon displays fine - grain scales and a curved body shape.,an alligator lizard with rugged skin texture and pronounced segmentation,0.015635220893785457
american_chameleon/140.jpg,american_chameleon,american_chameleon,the american chameleon displays fine - grain scales and a curved body shape.,the american chameleon shows complex epidermal texture and reptilian structure,0.08315273112724772
american_chameleon/142.jpg,american_chameleon,american_chameleon,the american chameleon exhibits segmented scales and an elongated form.,an american chameleon with irregular skin geometry and protruding toes,0.05307712171072445
american_chameleon/150.jpg,american_chameleon,american_chameleon,a professional clear photo of american chameleon.,an american chameleon with irregular skin geometry and grasping toes,0.021105340631872645
american_chameleon/180.jpg,american_chameleon,american_chameleon,an american chameleon with irregular skin geometry and protruding toes.,the american chameleon shows complex epidermal texture and reptilian structure,0.04939382737115371
american_chameleon/206.jpg,american_chameleon,agama,the american chameleon shows mosaic - like scales and a prehensile tail.,the agama shows dense scale coverage and a solid reptile silhouette,0.04328649145305472
american_chameleon/226.jpg,american_chameleon,american_chameleon,an american chameleon featuring rough skin and articulated limb structure.,the american chameleon shows complex epidermal texture and reptilian structure,0.04939382737115371
american_chameleon/233.jpg,american_chameleon,american_chameleon,an american chameleon with irregular skin geometry and coarse surface texture.,an american chameleon with irregular skin geometry and grasping toes,0.68752775993657
american_chameleon/237.jpg,american_chameleon,american_chameleon,the american chameleon displays fine - grain scales and a curved body shape.,an american chameleon with irregular skin geometry and protruding toes,0.03659184730575803
american_chameleon/279.jpg,american_chameleon,american_chameleon,an american chameleon with tactile scaly skin and angular head contours.,an american chameleon with irregular skin geometry and grasping toes,0.2630501434025343
american_chameleon/304.jpg,american_chameleon,american_chameleon,an alligator lizard featuring bumpy skin texture and angular head shape.,an american chameleon with irregular skin geometry and protruding toes,0.025132936350227657
american_chameleon/336.jpg,american_chameleon,american_chameleon,an american chameleon featuring rough skin and irregular curvatures.,an american chameleon with irregular skin geometry and grasping toes,0.1242188995129533
american_chameleon/360.jpg,american_chameleon,american_chameleon,an american chameleon featuring rough skin and articulated limb structure.,the american chameleon shows complex epidermal texture and reptilian structure,0.04939382737115371
american_chameleon/420.jpg,american_chameleon,african_chameleon,the american chameleon displays fine - grain scales and a curved body shape.,an african chameleon with granular skin texture and independently bulging turreted eyes,0.018636406807066564
american_chameleon/430.jpg,american_chameleon,american_chameleon,an american chameleon with irregular skin geometry and pronounced dorsal ridges.,an american chameleon with irregular skin geometry and grasping toes,0.68752775993657
american_chameleon/436.jpg,american_chameleon,american_chameleon,an american chameleon with irregular skin geometry and curvature.,an american chameleon with irregular skin geometry and protruding toes,0.7598356856515925
american_chameleon/475.jpg,american_chameleon,american_chameleon,an american chameleon with irregular skin geometry and curvature.,an american chameleon with irregular skin geometry and protruding toes,0.7598356856515925
